LV,NODE,L1,DATA_TIME,U,IR,IX
1,354010389386,A,2019-04-20 01:45:00,230.14,0.311046075,2.002296109
1,354019022841,A,2019-04-20 21:30:00,227.3,1.300106939,5.285529502
1,354010389382,A,2019-04-19 00:30:00,229.82,42.31107215,38.57894366
1,354019022843,A,2019-04-20 01:00:00,229.8,19.75500345,2.947221852
1,354019022841,A,2019-04-19 07:15:00,229.4,2.447750074,4.172619983
1,354010389384,A,2019-04-18 18:15:00,229.2,0.051106573,0.382332041
1,354019022841,A,2019-04-20 22:30:00,229.3,1.541843151,6.46264228
1,354010389384,A,2019-04-19 14:15:00,229.7,0.046342405,0.374180256
1,354019022841,A,2019-04-18 19:15:00,227.9,1.213529482,5.942716555
1,354010389388,A,2019-04-18 18:45:00,226.475,4.122282268,22.57327182
1,354019022841,A,2019-04-20 19:45:00,226.6,2.227856496,5.713837698
1,354019022842,A,2019-04-20 07:00:00,230.1,0,0
1,354019022842,A,2019-04-20 16:15:00,228.7,0,0
1,354010389382,A,2019-04-18 17:30:00,226.92,102.0114046,33.21521354
1,354019022841,A,2019-04-18 20:45:00,228.3,10.56317977,12.26934222
1,354010389388,A,2019-04-18 05:00:00,231.4,3.88083401,2.297558346
1,354019022843,A,2019-04-20 15:30:00,229.7,12.48631448,-0.110175953
1,354010389386,A,2019-04-18 09:15:00,228.6,21.84805892,-0.126721017
1,354019022843,A,2019-04-19 23:00:00,230.05,26.43676428,1.100344638
1,354010389384,A,2019-04-18 23:15:00,229.3,0.051275583,0.377180968
1,354019022843,A,2019-04-18 22:30:00,228.4,38.94684574,5.033118705
1,354010389388,A,2019-04-18 20:30:00,227.975,-6.786576384,21.47861538
1,354019022842,A,2019-04-19 21:00:00,227.7,0,0
1,354019022841,A,2019-04-20 21:00:00,227.3,0.451804683,5.780741221
1,354010389384,A,2019-04-18 03:00:00,231.6,0.021899191,0.381245169
1,354019022841,A,2019-04-18 21:00:00,227.9,0.458565303,5.363038198
1,354019022841,A,2019-04-18 05:45:00,230.4,0.747535625,5.009282618
1,354019022842,A,2019-04-19 11:00:00,228,0,0
1,354010389384,A,2019-04-18 20:45:00,228.3,0.050984101,0.381566133
1,354019022841,A,2019-04-20 23:15:00,229.8,-2.611994727,11.08178602
1,354010389386,A,2019-04-19 03:15:00,231.24,-3.703069818,-7.391142488
1,354019022842,A,2019-04-20 06:45:00,230.1,0,0
1,354010389384,A,2019-04-20 22:15:00,228.8,-0.767052253,0.575082415
1,354019022843,A,2019-04-19 04:45:00,231.4,9.093975381,-0.173621193
1,354019022841,A,2019-04-20 03:45:00,230.5,-0.499947735,5.2965461
1,354019022843,A,2019-04-18 16:45:00,229.1,8.743427203,0.387551588
1,354019022841,A,2019-04-19 05:15:00,230.9,-0.269439891,5.32624842
1,354010389384,A,2019-04-20 23:00:00,229.8,-0.780105663,0.577429045
1,354019022841,A,2019-04-20 08:00:00,229.1,1.472464975,4.374997661
1,354019022843,A,2019-04-18 18:45:00,228.45,24.55449718,3.595897383
1,354019022843,A,2019-04-18 16:00:00,229.7,8.368557857,0.800878448
1,354010389384,A,2019-04-20 21:30:00,227.3,-0.767006392,0.57687231
1,354019022841,A,2019-04-18 09:45:00,229.2,1.65746734,4.492217445
1,354019022841,A,2019-04-20 15:45:00,228.7,1.272270691,4.403961454
1,354010389386,A,2019-04-19 11:30:00,228.44,10.54832155,1.425725049
1,354019022843,A,2019-04-18 12:00:00,228.85,15.55907521,1.931620551
1,354019022841,A,2019-04-18 14:45:00,229.8,-0.178282264,6.978272763
1,354019022841,A,2019-04-18 04:30:00,231.3,-0.072370804,5.093001859
1,354010389384,A,2019-04-19 15:30:00,229.6,0.036905644,0.385303164
1,354019022842,A,2019-04-18 08:00:00,229.5,0,0
1,354010389384,A,2019-04-20 23:45:00,230.9,0.025140504,0.383849143
1,354019022841,A,2019-04-19 20:15:00,227.5,0.457039153,5.545952667
1,354019022841,A,2019-04-18 20:00:00,228.9,2.233811441,5.712089346
1,354019022842,A,2019-04-19 12:45:00,228.3,0,0
1,354019022842,A,2019-04-20 16:00:00,228.9,0,0
1,354019022843,A,2019-04-20 13:30:00,229,18.50748562,1.336689045
1,354019022841,A,2019-04-19 16:15:00,228.5,1.154388965,4.308160423
1,354010389384,A,2019-04-19 05:45:00,230,0.016426051,0.376606455
1,354019022841,A,2019-04-18 22:45:00,228.8,0.332078976,5.359806493
1,354010389384,A,2019-04-18 11:30:00,228.1,0.032852749,0.372859927
1,354019022842,A,2019-04-19 11:45:00,228.3,0,0
1,354019022842,A,2019-04-19 23:00:00,229.9,0,0
1,354019022843,A,2019-04-18 06:00:00,230.8,4.984740795,-0.02571071
1,354019022841,A,2019-04-19 23:45:00,230.2,0.048644998,5.431173155
1,354010389384,A,2019-04-20 17:15:00,228.2,0.04831609,0.375024739
1,354019022841,A,2019-04-20 03:15:00,230.6,-0.273339837,4.819688173
1,354010389384,A,2019-04-19 08:45:00,229.1,0.049132424,0.373076029
1,354019022843,A,2019-04-19 21:00:00,227.95,24.60718466,0.983183003
1,354010389384,A,2019-04-20 19:15:00,226.7,0.019816674,0.379557144
1,354019022842,A,2019-04-18 01:45:00,231.7,0,0
1,354019022842,A,2019-04-20 19:00:00,227.1,0,0
1,354010389384,A,2019-04-18 10:00:00,228.8,0.032709345,0.369015072
1,354019022841,A,2019-04-18 08:00:00,229.4,1.844021101,4.449907807
1,354019022841,A,2019-04-18 09:00:00,229,11.51416395,11.24924716
1,354019022841,A,2019-04-20 20:15:00,226.4,0.564557014,5.518050291
1,354019022841,A,2019-04-20 01:45:00,230.2,-0.72558098,5.03735626
1,354019022841,A,2019-04-20 17:30:00,228,1.062445176,4.47611671
1,354010389384,A,2019-04-19 13:45:00,228.9,0.048799055,0.375463907
1,354019022842,A,2019-04-18,231.3,0,0
1,354010389381,B,2019-04-18 12:30:00,228.6714286,21.05681088,3.577796373
1,354013332709,B,2019-04-19 16:30:00,228.6285714,15.94591206,-0.994063851
1,354019022839,B,2019-04-19 18:00:00,228.9285714,18.30676725,4.323243797
1,354010389386,B,2019-04-20 02:00:00,230.9,21.07381482,3.01971189
1,354010389383,B,2019-04-19 14:15:00,229.9,21.99437128,-0.282271859
1,354019022839,B,2019-04-20 18:15:00,227.6,10.33141998,12.97175812
1,354019022839,B,2019-04-20 06:15:00,231.2,2.693446436,1.401814962
1,354013332709,B,2019-04-20 02:45:00,231.0142857,2.374428974,4.284015317
1,354010389383,B,2019-04-18 03:15:00,232.2285714,4.36799593,0.635676107
1,354010389381,B,2019-04-19 23:30:00,229.0571429,56.36826495,26.05276844
1,354010389385,B,2019-04-19 23:45:00,230.15,19.25705391,-6.544864942
1,354010389382,B,2019-04-20 23:45:00,230.7,43.10352825,-4.941198918
1,354019022839,B,2019-04-18 01:00:00,232.3,2.277677118,9.892479387
1,354010389381,B,2019-04-18 05:00:00,232.2,1.685261737,2.028458115
1,354010389388,B,2019-04-20 05:45:00,231.18,-2.852886139,-6.523069771
1,354010389383,B,2019-04-18 09:45:00,229.2285714,-2.207015913,-2.921358802
1,354010389383,B,2019-04-20 02:00:00,231.0428571,1.601782529,0.533545029
1,354010389385,B,2019-04-19 18:00:00,229.05,-2.200181822,12.98996223
1,354010389385,B,2019-04-19 10:00:00,229.1,31.00320162,-7.322499699
1,354010389386,B,2019-04-19 22:15:00,229.325,11.13634391,0.838518563
1,354019022839,B,2019-04-18 10:15:00,228,29.60066048,2.672028866
1,354010389382,B,2019-04-20 14:30:00,230.2,-2.608234425,-31.9674877
1,354010389382,B,2019-04-19 06:45:00,230.2,1.100975104,-12.26572505
1,354010389383,B,2019-04-18 06:45:00,229.4285714,-12.95704155,12.13882221
1,354010389386,B,2019-04-20 02:45:00,231.275,3.55847015,2.481523372
1,354019022839,B,2019-04-19 15:15:00,229.8285714,0.59586523,-3.23182705
1,354010389382,B,2019-04-20 11:30:00,228.45,23.76390877,-13.18412904
1,354010389384,B,2019-04-20 17:00:00,228.9,0.213917317,0.190219972
1,354019022843,B,2019-04-20 17:45:00,228.05,2.523514583,-1.967285322
1,354010389384,B,2019-04-19 22:15:00,229.3,0.219626761,0.227258689
1,354010389382,B,2019-04-20 16:00:00,229.125,21.24213021,-29.22146293
1,354010389382,B,2019-04-19 00:15:00,230.6,11.26274448,-16.34110211
1,354010389381,B,2019-04-20 00:30:00,230.1285714,14.62244574,26.03864161
1,354010389381,B,2019-04-19 16:30:00,228.5142857,3.566440927,10.66537211
1,354010389381,B,2019-04-20 01:45:00,231.0857143,-7.044490779,4.516627958
1,354010389381,B,2019-04-20 22:00:00,227.4857143,-0.626762111,28.58981014
1,354010389386,B,2019-04-20 14:15:00,229.4,3.589061234,0.136811373
1,354013332709,B,2019-04-18 05:15:00,231.2428571,30.42308422,6.796306332
1,354013332709,B,2019-04-20 10:45:00,228.9,26.02943274,-23.73910953
1,354010389385,B,2019-04-20 09:45:00,228.825,13.79887972,-6.071776869
1,354010389383,B,2019-04-18 02:15:00,231.8285714,4.473564681,1.570482874
1,354010389381,B,2019-04-20 06:45:00,229.9857143,17.85027964,6.322477671
1,354010389381,B,2019-04-18 06:45:00,229.0857143,15.93906748,7.516202897
1,354010389383,B,2019-04-19 16:00:00,229.7285714,-1.888711964,13.82589967
1,354010389381,B,2019-04-20 16:15:00,228.3,31.93337873,12.0990215
1,354010389383,B,2019-04-18 16:15:00,229.2714286,8.046607306,2.474261798
1,354010389383,B,2019-04-19 00:30:00,230.9571429,4.218786804,3.339556865
1,354010389381,B,2019-04-20 00:45:00,230.6,21.71692515,4.723954182
1,354010389388,B,2019-04-19 21:15:00,229.16,-0.696990522,-9.283448096
1,354013332709,B,2019-04-19 05:15:00,231.2142857,16.81866057,4.193995331
1,354019022839,B,2019-04-20 21:30:00,228.1285714,12.02695465,-10.86699717
1,354019022839,B,2019-04-18 01:45:00,231.8285714,0.583749309,24.79173885
1,354010389381,B,2019-04-18 21:45:00,227.6714286,22.33496559,14.37294975
1,354010389381,B,2019-04-18 01:45:00,231.7857143,9.345699191,5.888004828
1,354010389383,B,2019-04-20 14:00:00,229.5714286,4.28274149,-0.748648491
1,354019022839,B,2019-04-18 22:15:00,228.6,11.80415107,-21.52460016
1,354010389386,B,2019-04-18 10:30:00,228.225,3.785934243,0.940363335
1,354010389385,B,2019-04-20 18:45:00,226.85,-1.615213889,-4.102038681
1,354010389383,B,2019-04-19 11:30:00,228.4714286,-1.044412816,11.68757585
1,354013332709,B,2019-04-19 20:00:00,226.4142857,55.79536091,17.10913627
1,354010389388,B,2019-04-18 16:30:00,228.9,-0.370242505,-5.143083496
1,354010389384,B,2019-04-20 01:00:00,230.4,0.20937013,0.194839285
1,354010389388,B,2019-04-18 06:15:00,231.02,-10.2604372,8.035254274
1,354010389383,B,2019-04-18 06:30:00,230.3714286,-4.56424634,10.38939316
1,354010389382,B,2019-04-19 03:45:00,231.5,15.69402284,-17.81817803
1,354019022842,B,2019-04-19 04:30:00,231.8,0,0
1,354019022843,B,2019-04-18 10:30:00,228.5,1.107786855,-3.713962718
1,354019022839,B,2019-04-19 16:00:00,229.6,6.423007732,2.818684441
1,354010389385,B,2019-04-18 20:45:00,228.3,-3.964576228,8.690330173
1,354010389381,B,2019-04-19 09:30:00,228.3571429,30.37694228,21.84821822
1,354019022839,B,2019-04-18 17:45:00,228.5857143,16.06693587,11.55816399
1,354019022839,B,2019-04-18 10:00:00,228.8285714,-2.05770238,10.20664568
1,354010389386,B,2019-04-18 14:45:00,229.925,4.732341327,1.306627773
1,354013332709,B,2019-04-18 10:45:00,228.5857143,17.98817823,10.30038127
1,354019022843,B,2019-04-18 07:00:00,229.7,3.401096913,-1.007008855
1,354019022839,B,2019-04-18 16:45:00,228.8142857,43.52805513,-20.49685301
1,354019022839,B,2019-04-19 05:30:00,231.1,8.362014289,-11.12274448
1,354013332709,B,2019-04-19 18:30:00,228.2571429,18.06115946,-15.67273019
1,354010389388,B,2019-04-18 23:00:00,229.34,-7.088282784,0.546318761
1,354013332709,B,2019-04-19 19:45:00,227.8,47.75753184,-4.334525519
1,354019022841,B,2019-04-18 21:45:00,228.1,14.34018577,8.157990683
1,354010389385,B,2019-04-18 10:15:00,228,29.7662549,4.830296698
1,354010389386,B,2019-04-20 07:15:00,229.175,45.6733346,1.927062782
1,354010389381,B,2019-04-18 03:00:00,232.2285714,7.69082369,4.367813392
1,354013332709,B,2019-04-18 04:00:00,231.7142857,21.56365143,9.243493103
1,354010389385,B,2019-04-18 16:15:00,229.2,-5.847055067,12.22535046
1,354010389383,B,2019-04-18 12:15:00,228.5285714,-5.786519247,4.909577012
1,354010389388,B,2019-04-18 12:15:00,228.1,4.879010818,10.01439955
1,354010389386,B,2019-04-19 12:15:00,228.975,2.687796768,4.097772109
1,354010389385,B,2019-04-18 04:30:00,231.7,-6.509557101,6.795131851
1,354010389386,B,2019-04-19 16:45:00,228.2,31.33313889,-7.971105857
1,354010389383,B,2019-04-19 08:45:00,229.5,-1.554382438,-6.055324015
1,354010389386,B,2019-04-18 16:45:00,228.7,18.90854792,-4.173806605
1,354010389383,B,2019-04-19 01:15:00,231.4285714,4.715565043,2.444498361
1,354010389386,B,2019-04-19 17:45:00,228.625,8.107922912,24.55885328
1,354010389385,B,2019-04-18 15:00:00,229.975,-11.86538898,-2.782894321
1,354010389385,B,2019-04-20 03:00:00,231.35,-8.729918622,-10.78733103
1,354010389383,B,2019-04-18 23:15:00,229.5,-2.719120305,5.125229373
1,354010389388,B,2019-04-19 15:30:00,230.02,-0.159953005,1.215135507
1,354010389386,B,2019-04-19 11:45:00,228.525,-0.782417735,9.328920075
1,354010389384,B,2019-04-18 12:00:00,228.8,0.206601508,0.222241289
1,354010389386,B,2019-04-18 04:45:00,231.825,4.85574227,4.613552519
1,354013332709,B,2019-04-19 01:15:00,231.2857143,-10.07124311,15.70358067
1,354010389381,B,2019-04-19 01:30:00,231.5857143,9.624054568,8.760046637
1,354010389381,B,2019-04-19 06:30:00,230.0142857,8.180242501,18.00373354
1,354010389383,B,2019-04-18 03:00:00,232.3,2.926088755,2.44385837
1,354019022842,B,2019-04-19 15:00:00,230.2,0,0
1,354010389386,B,2019-04-19 15:00:00,230.025,-0.336155297,7.137265686
1,354019022843,B,2019-04-20 07:30:00,229.9,2.862983105,-1.559940467
1,354019022839,B,2019-04-18 03:45:00,232.4285714,1.054524108,0.623705286
1,354019022839,B,2019-04-19 16:15:00,228.9142857,16.64304762,-7.220714987
1,354010389382,B,2019-04-20 20:30:00,226.65,33.19465027,18.83692863
1,354019022839,B,2019-04-20 12:30:00,227.9571429,-8.284964176,-5.915298563
1,354010389386,B,2019-04-20 11:00:00,227.75,16.62689104,1.556581354
1,354013332709,B,2019-04-18 07:45:00,229.0571429,39.46364599,-1.220685526
1,354019022843,B,2019-04-18,231.8,2.811811164,-6.406438524
1,354010389385,B,2019-04-20 12:00:00,228.6,0.442321508,-7.225489468
1,354010389383,B,2019-04-19 20:30:00,227.3571429,35.57018408,10.8823394
1,354013332709,B,2019-04-18 09:30:00,228.7142857,17.60979107,8.349249667
1,354010389388,B,2019-04-18 13:45:00,228.96,4.836523427,-1.704376804
1,354010389388,B,2019-04-18 14:15:00,230,4.38520711,-0.35815017
1,354010389386,B,2019-04-20 14:45:00,229.9,1.802693185,8.382081509
1,354010389386,B,2019-04-18 11:00:00,227.925,12.74231118,2.278708724
1,354019022839,B,2019-04-19 03:30:00,231.5,3.019405058,1.796635574
1,354019022843,B,2019-04-20 03:30:00,231.25,1.126972441,-3.433306793
1,354010389381,B,2019-04-18 11:45:00,228.2142857,4.411600636,-20.21114669
1,354019022841,B,2019-04-20 20:00:00,226.6,6.676716223,1.325665403
1,354019022839,B,2019-04-19 20:30:00,227.2142857,46.97953163,-9.056650208
1,354010389381,B,2019-04-18 13:15:00,228.4285714,17.68117338,12.50148272
1,354010389382,B,2019-04-19 05:15:00,231.65,3.742098205,-17.4708404
1,354010389381,B,2019-04-18 03:15:00,232.0857143,-0.880928404,13.81262513
1,354013332709,B,2019-04-19 15:45:00,229.8428571,-15.78076079,4.703084368
1,354013332709,B,2019-04-19 11:30:00,227.5714286,28.90215091,0.983383317
1,354010389382,B,2019-04-20 15:30:00,229.75,7.775936345,-35.3588752
1,354010389385,B,2019-04-18 11:30:00,228.2,-0.563051684,1.428505292
1,354019022843,B,2019-04-19 07:30:00,229.55,-1.214953649,-1.508728378
1,354013332709,B,2019-04-19 14:15:00,229.4571429,35.79790809,9.127904367
1,354010389382,B,2019-04-18 04:45:00,232.125,2.087088372,-19.23347831
1,354019022839,B,2019-04-18 00:45:00,232.0285714,18.3734648,4.48011471
1,354013332709,B,2019-04-19 05:00:00,231.1285714,18.88797885,13.93465764
1,354010389381,B,2019-04-18 05:15:00,231.7428571,15.99728971,-7.335166278
1,354010389388,B,2019-04-18 22:00:00,227.88,-0.81726798,3.968262067
1,354010389388,B,2019-04-20 18:45:00,226.98,0.954045029,-1.4081874
1,354019022843,B,2019-04-19 15:00:00,230.05,3.610280501,-6.764931756
1,354010389383,B,2019-04-18 19:15:00,227.8285714,-3.373398211,22.54530815
1,354010389383,B,2019-04-20 11:45:00,228.1285714,-3.727486188,-8.643820328
1,354010389381,B,2019-04-19,229.7571429,29.6775294,20.83255808
1,354010389385,B,2019-04-19 00:15:00,230.6,-4.863437613,4.72213386
1,354010389381,B,2019-04-19 04:45:00,231.8,-3.462302091,14.93194266
1,354010389386,B,2019-04-20 09:15:00,228.7,31.34994363,2.478105647
1,354010389386,B,2019-04-19 06:30:00,229.7,11.01951904,10.65523406
1,354010389381,B,2019-04-20 03:30:00,231.3,0.853680164,8.347794698
1,354019022839,B,2019-04-20 12:00:00,228.3428571,17.32211089,-9.022132646
1,354010389381,B,2019-04-19 05:45:00,229.9428571,18.11584957,5.533640425
1,354010389382,B,2019-04-18 18:30:00,229.25,13.55292111,-11.7909392
1,354010389388,B,2019-04-18 15:15:00,229.42,25.54799746,-0.822427815
1,354010389381,B,2019-04-18 03:30:00,232.3285714,3.030878278,5.508845931
1,354010389386,B,2019-04-19 19:45:00,228.125,22.74812327,1.683951579
1,354010389385,B,2019-04-18 22:00:00,228.65,-4.243181289,5.269276428
1,354019022843,B,2019-04-19 03:30:00,231.65,-2.365514883,-4.37689132
1,354013332709,B,2019-04-18 13:30:00,228.9428571,-2.717890526,12.38509805
1,354010389382,B,2019-04-19 07:30:00,229.925,4.159748786,-0.043881395
1,354019022839,B,2019-04-18 20:45:00,227.8857143,39.9212555,-0.686845876
1,354010389382,B,2019-04-20 09:00:00,229.2,17.55626355,-3.768481437
1,354010389381,B,2019-04-18 13:00:00,228.3,9.711752053,10.6765486
1,354010389382,B,2019-04-19 18:15:00,229,30.32804527,-2.734833104
1,354010389382,B,2019-04-20 11:00:00,228.2,28.24194347,-3.129025742
1,354010389382,B,2019-04-19 15:15:00,229.8,6.077993295,-9.897502726
1,354010389386,B,2019-04-20 07:30:00,229.775,12.5551066,-8.370072809
1,354010389384,B,2019-04-18 17:45:00,228.9,0.208849511,0.200846526
1,354019022843,B,2019-04-19 23:15:00,230.75,-2.019765877,-8.550618739
1,354010389386,B,2019-04-18 08:00:00,229.3,5.384266778,3.150177163
1,354010389385,B,2019-04-19 01:15:00,231.45,-7.867062848,1.331804823
1,354010389382,B,2019-04-20 18:00:00,228.4,25.43443242,-0.931684309
1,354010389385,B,2019-04-18 02:15:00,231.825,-10.90763115,-1.009985929
1,354019022842,B,2019-04-18 02:45:00,232.1,0,0
1,354010389381,B,2019-04-18 07:00:00,229.2142857,22.43006049,-1.559134567
1,354019022839,B,2019-04-20 07:00:00,230.0142857,18.86362103,-1.501931654
1,354010389385,B,2019-04-20 11:30:00,228.475,13.69293203,-5.364324823
1,354019022841,B,2019-04-19,230.6,6.930474237,1.586075539
1,354010389381,B,2019-04-19 21:30:00,228.1,21.32933762,-12.67733361
1,354013332709,B,2019-04-20 06:30:00,229.8857143,21.08699332,2.333947002
1,354010389382,B,2019-04-18 08:45:00,229.675,9.767430592,-6.932130172
1,354010389384,B,2019-04-19 13:30:00,229.5,0.193203746,0.19269622
1,354019022842,B,2019-04-19 02:30:00,231.9,0,0
1,354010389382,B,2019-04-20 19:15:00,227.05,15.63752385,-9.785031203
1,354010389388,B,2019-04-20 19:30:00,226.1,33.58317355,-2.03748884
1,354019022843,B,2019-04-20 08:45:00,229.7,4.734016198,-2.642524723
1,354019022839,B,2019-04-18 12:15:00,228.1142857,62.14095856,16.56381788
1,354019022839,B,2019-04-18 21:00:00,227.9142857,13.8744025,1.927806118
1,354010389381,B,2019-04-18 17:15:00,227.8857143,47.87874079,6.8976278
1,354010389386,B,2019-04-20 14:30:00,229.325,17.86753872,8.935592627
1,354010389386,B,2019-04-18 10:45:00,229.35,1.156343007,-5.839988613
1,354019022839,B,2019-04-18 15:00:00,229.8,18.22327311,4.912056565
1,354010389388,B,2019-04-20 07:30:00,229.8,-3.136774451,4.273914968
1,354010389386,B,2019-04-20 19:30:00,227.125,4.496084047,3.104008182
1,354010389386,B,2019-04-19 07:30:00,229.025,13.82118408,12.34786676
1,354010389383,B,2019-04-20 07:45:00,230.0285714,-10.3174387,8.56911085
1,354010389384,B,2019-04-18 20:00:00,229.2,0.205884924,0.180330827
1,354010389382,B,2019-04-18 08:15:00,229.325,8.185478558,-6.259655782
1,354010389385,B,2019-04-20 08:15:00,229.85,-2.642095165,-8.057832315
1,354019022839,B,2019-04-19 12:30:00,227.9,24.99063657,-3.599117814
1,354010389385,B,2019-04-19 17:30:00,228.775,18.92076486,2.575354067
1,354019022843,B,2019-04-20 02:30:00,230.9,1.533443646,-3.856222363
1,354010389386,B,2019-04-20 03:30:00,231.475,0.847250276,1.514345015
1,354010389383,B,2019-04-18 23:45:00,230.1857143,23.00267612,-3.84565493
1,354010389384,B,2019-04-19 16:30:00,228.9,0.208372357,0.196101785
1,354013332709,B,2019-04-20 20:15:00,225.1857143,51.00983702,14.12553106
1,354010389388,B,2019-04-19 18:30:00,228.4,30.16341166,1.780246229
1,354010389388,B,2019-04-20 15:00:00,229.2,2.775260798,0.837930686
1,354010389381,B,2019-04-19 10:30:00,229.2571429,18.00440064,7.169448138
1,354010389383,B,2019-04-18 15:15:00,229.7285714,-8.55681318,8.3928839
1,354013332709,B,2019-04-18 01:45:00,231.2857143,27.58490116,20.85189973
1,354010389385,B,2019-04-18 20:00:00,229.125,-0.159744151,0.162084245
1,354019022843,B,2019-04-19 02:15:00,231.9,-4.028845367,-8.114939137
1,354010389383,B,2019-04-19 12:30:00,228.2,-0.138721867,-1.171137817
1,354010389381,B,2019-04-18 10:00:00,228.9142857,0.354392962,-3.958954674
1,354010389381,B,2019-04-18 18:30:00,228.5857143,27.06299023,-0.181918046
1,354010389385,B,2019-04-18 11:00:00,228.1,2.889154153,11.94187168
1,354010389388,B,2019-04-18 09:15:00,228.6,27.21474358,-7.051849758
1,354010389386,B,2019-04-20 09:45:00,228.85,-2.475836373,1.228312167
1,354013332709,B,2019-04-18 16:00:00,229.6428571,-1.574778521,-1.008193321
1,354010389381,B,2019-04-20 21:30:00,228.3571429,-7.233170299,-0.286462882
1,354010389386,B,2019-04-19 09:45:00,229.075,16.3246613,1.03122133
1,354013332709,B,2019-04-18 06:00:00,230.7285714,3.507522255,12.69465092
1,354019022839,B,2019-04-20 06:30:00,230.3142857,15.24874349,4.577895735
1,354013332709,B,2019-04-18 15:30:00,229.5857143,-2.492190858,-4.02530507
1,354019022839,B,2019-04-19 19:45:00,228.7,-12.62503953,3.231874967
1,354010389384,B,2019-04-18 08:30:00,229.9,0.200755807,0.223837515
1,354010389384,B,2019-04-20 10:45:00,229.6,0.202258262,0.221850661
1,354019022841,B,2019-04-18 23:15:00,229.2,19.16858247,1.174951529
1,354010389381,B,2019-04-19 04:15:00,231.4571429,3.113789596,7.020992617
1,354010389381,B,2019-04-20 04:45:00,231.4428571,3.253584701,-0.124276664
1,354010389386,B,2019-04-20 21:00:00,226.625,14.22149463,10.87658291
1,354010389385,B,2019-04-18 06:30:00,230.225,-0.771477831,0.221449676
1,354010389388,B,2019-04-19 04:30:00,231.66,-0.174361627,1.835634475
1,354019022839,B,2019-04-20 05:00:00,231.8571429,15.30958559,1.253458933
1,354010389382,B,2019-04-20 19:30:00,226.675,34.45841706,11.67319132
1,354010389388,B,2019-04-20 01:15:00,230.64,0.225902438,-0.654461014
1,354010389385,B,2019-04-19 00:45:00,231.1,-7.408577129,-0.804320443
1,354010389385,B,2019-04-18 16:30:00,228.8,6.14120637,11.63453217
1,354010389382,B,2019-04-20 12:45:00,228.825,12.57649798,-12.89038963
1,354010389385,B,2019-04-18 05:45:00,230.9,0.523796697,-0.658751573
1,354010389382,B,2019-04-18 14:30:00,229.725,18.94925692,-13.86856074
1,354010389381,B,2019-04-18 19:30:00,227.5857143,40.07102649,-1.138547531
1,354019022843,B,2019-04-19 22:00:00,229.45,-1.96565099,-7.322400079
1,354010389385,B,2019-04-19 16:45:00,228.575,-1.27002517,-1.452576054
1,354010389383,B,2019-04-20 21:00:00,227,20.76091339,1.737018372
1,354013332709,B,2019-04-18 15:00:00,229.7,3.360202331,15.9478791
1,354010389386,B,2019-04-19 23:45:00,229.675,39.91796658,3.435336134
1,354019022841,B,2019-04-20 17:45:00,228.1,13.12140292,8.698753813
1,354010389383,B,2019-04-18 10:45:00,229.3285714,-12.95711161,-8.165046031
1,354010389386,B,2019-04-19 07:00:00,229.625,2.755021546,5.242096466
1,354010389386,B,2019-04-18 21:45:00,227.85,7.126110318,2.199760321
1,354010389382,B,2019-04-20 10:30:00,229.125,9.627882556,-39.27651862
1,354010389382,B,2019-04-20 23:00:00,230.1,10.20300199,-11.37632199
1,354010389384,B,2019-04-19 05:00:00,231.8,0.212197231,0.235213911
1,354019022839,B,2019-04-18 12:00:00,228.4285714,30.56487421,-4.955279802
1,354019022839,B,2019-04-19 05:00:00,231.5714286,19.73277134,0.478098998
1,354010389385,B,2019-04-20 18:15:00,227.5,20.87812674,-6.132124968
1,354010389386,B,2019-04-18 15:00:00,229.7,20.97007823,2.54112491
1,354019022843,B,2019-04-19 03:00:00,231.4,-2.686436262,-4.605867664
1,354010389385,B,2019-04-19 19:45:00,228.45,-3.70892904,7.751070532
1,354010389382,B,2019-04-18,231.825,6.761156123,-13.89930536
1,354019022839,B,2019-04-18 21:15:00,228.0142857,-13.81197094,8.376520116
1,354019022839,B,2019-04-20 17:30:00,228.1571429,18.11137701,2.231874467
1,354010389388,B,2019-04-19 13:15:00,228.48,13.63339408,-6.85204
1,354010389382,B,2019-04-19 17:30:00,228.525,32.60770285,-1.299149751
1,354010389388,B,2019-04-20 06:15:00,230,0.517065322,0.694536453
1,354010389381,B,2019-04-19 20:15:00,227.5571429,40.83048565,-5.121645606
1,354010389382,B,2019-04-20 14:00:00,229.6,7.916997949,-5.428552553
1,354010389385,B,2019-04-19 14:00:00,230.05,-4.157508182,-1.184153378
1,354010389384,B,2019-04-18 00:30:00,232.1,0.207683633,0.197132579
1,354010389384,B,2019-04-18 01:00:00,232.8,0.204002493,0.19772075
1,354019022841,B,2019-04-19 07:30:00,229.8,4.219087928,0.532603805
1,354013332709,B,2019-04-19 04:45:00,231.2428571,4.097639657,5.334854981
1,354013332709,B,2019-04-20 23:30:00,230.1,-4.680816114,27.53783319
1,354019022839,B,2019-04-19 23:45:00,230.2571429,6.784970558,2.884861752
1,354019022843,B,2019-04-20 06:30:00,230.4,3.951416432,0.660036622
1,354019022843,B,2019-04-19 23:30:00,230.3,2.476195873,-9.767961033
1,354010389384,B,2019-04-20 11:45:00,228.3,0.193678222,0.191367253
1,354010389388,B,2019-04-19 12:45:00,227.86,3.546879712,7.8802552
1,354010389388,B,2019-04-20 01:30:00,231,0.229177449,-17.65183885
